identity_line_item_id,bill_billing_period_start_date,line_item_usage_account_id,product_product_name,line_item_usage_type,pricing_public_on_demand_cost,line_item_usage_start_date,line_item_usage_end_date
li-1587867,2025-06-01,697952897832,AmazonRDS,TimedStorage-S3,2.077,2025-06-23T07:00Z,2025-06-23T08:00Z
li-3218579,2025-06-01,618285871659,AmazonEC2,TimedStorage-S3,6.000,2025-06-18T18:00Z,2025-06-18T19:00Z
li-6518419,2025-07-01,728437968940,AmazonEC2,BoxUsage:m6i.xlarge,0.129,2025-07-10T01:00Z,2025-07-10T02:00Z
li-8016674,2025-07-01,638909969416,AmazonS3,BoxUsage:m6i.xlarge,1.153,2025-07-15T19:00Z,2025-07-15T20:00Z
li-7358710,2025-06-01,903921703063,AmazonS3,InstanceUsage:rds.t3.medium,1.697,2025-06-22T21:00Z,2025-06-22T22:00Z
li-2667906,2025-07-01,663490245744,AmazonEC2,TimedStorage-S3,2.543,2025-07-07T15:00Z,2025-07-07T16:00Z
li-9437100,2025-07-01,305636865515,AmazonEC2,InstanceUsage:rds.t3.medium,7.416,2025-07-10T10:00Z,2025-07-10T11:00Z
li-2988278,2025-07-01,703678316689,AmazonEC2,InstanceUsage:rds.t3.medium,9.024,2025-07-11T16:00Z,2025-07-11T17:00Z
li-2935370,2025-06-01,630212404965,AmazonEC2,InstanceUsage:rds.t3.medium,4.282,2025-06-19T17:00Z,2025-06-19T18:00Z
li-2005402,2025-07-01,983068687409,AmazonRDS,TimedStorage-S3,9.282,2025-07-12T19:00Z,2025-07-12T20:00Z
li-7567865,2025-06-01,549823374583,AmazonEC2,BoxUsage:m6i.xlarge,0.999,2025-06-30T09:00Z,2025-06-30T10:00Z
li-5282254,2025-07-01,607354946886,AmazonS3,BoxUsage:m6i.xlarge,6.516,2025-07-17T16:00Z,2025-07-17T17:00Z
li-1581738,2025-07-01,295278074582,AmazonRDS,InstanceUsage:rds.t3.medium,6.943,2025-07-17T10:00Z,2025-07-17T11:00Z
li-3847923,2025-06-01,318679097832,AmazonEC2,BoxUsage:m6i.xlarge,1.038,2025-06-20T05:00Z,2025-06-20T06:00Z
li-9897748,2025-07-01,928647419185,AmazonEC2,TimedStorage-S3,4.687,2025-07-08T14:00Z,2025-07-08T15:00Z
li-2344508,2025-07-01,517220963303,AmazonRDS,TimedStorage-S3,0.483,2025-07-08T22:00Z,2025-07-08T23:00Z
li-9114970,2025-07-01,857284013831,AmazonRDS,BoxUsage:m6i.xlarge,2.402,2025-07-01T05:00Z,2025-07-01T06:00Z
li-7715385,2025-06-01,485011809189,AmazonEC2,BoxUsage:m6i.xlarge,9.249,2025-06-20T17:00Z,2025-06-20T18:00Z
li-4148987,2025-07-01,498966789231,AmazonRDS,TimedStorage-S3,2.724,2025-07-08T07:00Z,2025-07-08T08:00Z
li-9001190,2025-06-01,315072459353,AmazonRDS,BoxUsage:m6i.xlarge,5.148,2025-06-26T06:00Z,2025-06-26T07:00Z
li-8658179,2025-07-01,555757531004,AmazonRDS,TimedStorage-S3,2.675,2025-07-04T21:00Z,2025-07-04T22:00Z
li-5417599,2025-07-01,363965319159,AmazonS3,TimedStorage-S3,5.009,2025-07-17T11:00Z,2025-07-17T12:00Z
li-9035981,2025-06-01,821833318740,AmazonS3,TimedStorage-S3,6.315,2025-06-20T08:00Z,2025-06-20T09:00Z
li-6949157,2025-06-01,814540705912,AmazonRDS,BoxUsage:m6i.xlarge,0.795,2025-06-27T21:00Z,2025-06-27T22:00Z
li-8235594,2025-07-01,598966428016,AmazonRDS,BoxUsage:m6i.xlarge,0.129,2025-07-14T06:00Z,2025-07-14T07:00Z
li-1790416,2025-07-01,365670145796,AmazonRDS,TimedStorage-S3,3.550,2025-07-07T09:00Z,2025-07-07T10:00Z
li-1738881,2025-07-01,156262025499,AmazonEC2,InstanceUsage:rds.t3.medium,9.693,2025-07-14T10:00Z,2025-07-14T11:00Z
li-1295370,2025-06-01,327860066108,AmazonRDS,TimedStorage-S3,8.403,2025-06-30T12:00Z,2025-06-30T13:00Z
li-1183825,2025-07-01,427578527845,AmazonEC2,BoxUsage:m6i.xlarge,4.312,2025-07-13T03:00Z,2025-07-13T04:00Z
li-8784547,2025-07-01,987416701126,AmazonRDS,TimedStorage-S3,8.191,2025-07-09T00:00Z,2025-07-09T01:00Z
li-6912223,2025-07-01,324372302720,AmazonRDS,BoxUsage:m6i.xlarge,1.859,2025-07-12T03:00Z,2025-07-12T04:00Z
li-7425795,2025-07-01,249052898451,AmazonRDS,BoxUsage:m6i.xlarge,3.152,2025-07-04T19:00Z,2025-07-04T20:00Z
li-8345808,2025-07-01,808253468769,AmazonRDS,BoxUsage:m6i.xlarge,0.534,2025-07-17T03:00Z,2025-07-17T04:00Z
li-4169293,2025-07-01,779020543426,AmazonEC2,InstanceUsage:rds.t3.medium,8.284,2025-07-17T19:00Z,2025-07-17T20:00Z
li-2574768,2025-07-01,533000763357,AmazonEC2,InstanceUsage:rds.t3.medium,1.003,2025-07-16T20:00Z,2025-07-16T21:00Z
li-6530593,2025-07-01,712952570505,AmazonEC2,InstanceUsage:rds.t3.medium,9.516,2025-07-07T01:00Z,2025-07-07T02:00Z
li-4343706,2025-06-01,279839980364,AmazonRDS,InstanceUsage:rds.t3.medium,1.987,2025-06-25T08:00Z,2025-06-25T09:00Z
li-7563025,2025-06-01,921772728442,AmazonEC2,TimedStorage-S3,0.177,2025-06-30T02:00Z,2025-06-30T03:00Z
li-4271577,2025-06-01,439352679227,AmazonRDS,BoxUsage:m6i.xlarge,0.080,2025-06-24T03:00Z,2025-06-24T04:00Z
li-4141184,2025-06-01,835233345145,AmazonS3,TimedStorage-S3,7.452,2025-06-20T13:00Z,2025-06-20T14:00Z
li-8039007,2025-07-01,685434619546,AmazonS3,InstanceUsage:rds.t3.medium,2.342,2025-07-17T03:00Z,2025-07-17T04:00Z
li-3062306,2025-06-01,238162071804,AmazonEC2,BoxUsage:m6i.xlarge,6.316,2025-06-29T14:00Z,2025-06-29T15:00Z
li-9145877,2025-06-01,273943999381,AmazonEC2,TimedStorage-S3,6.154,2025-06-18T20:00Z,2025-06-18T21:00Z
li-7494883,2025-07-01,583266120682,AmazonEC2,BoxUsage:m6i.xlarge,7.368,2025-07-11T22:00Z,2025-07-11T23:00Z
li-1625263,2025-07-01,894995700684,AmazonRDS,TimedStorage-S3,6.685,2025-07-07T16:00Z,2025-07-07T17:00Z
li-9512423,2025-07-01,160676469733,AmazonS3,InstanceUsage:rds.t3.medium,3.519,2025-07-06T05:00Z,2025-07-06T06:00Z
li-7428587,2025-07-01,832997965038,AmazonRDS,BoxUsage:m6i.xlarge,5.754,2025-07-04T13:00Z,2025-07-04T14:00Z
li-7247467,2025-07-01,863014944746,AmazonEC2,BoxUsage:m6i.xlarge,4.140,2025-07-17T04:00Z,2025-07-17T05:00Z
li-8280590,2025-07-01,367354651460,AmazonEC2,TimedStorage-S3,6.421,2025-07-03T16:00Z,2025-07-03T17:00Z
li-1528894,2025-07-01,413312891414,AmazonRDS,InstanceUsage:rds.t3.medium,6.131,2025-07-06T08:00Z,2025-07-06T09:00Z
li-7575374,2025-07-01,360241749629,AmazonEC2,BoxUsage:m6i.xlarge,1.734,2025-07-13T09:00Z,2025-07-13T10:00Z
li-8571580,2025-07-01,375664868834,AmazonS3,TimedStorage-S3,2.521,2025-07-14T14:00Z,2025-07-14T15:00Z
li-2293351,2025-07-01,489454141278,AmazonS3,BoxUsage:m6i.xlarge,7.496,2025-07-14T22:00Z,2025-07-14T23:00Z
li-2516589,2025-07-01,556077525564,AmazonRDS,TimedStorage-S3,7.407,2025-07-14T06:00Z,2025-07-14T07:00Z
li-5417913,2025-07-01,735539456393,AmazonS3,TimedStorage-S3,3.377,2025-07-12T08:00Z,2025-07-12T09:00Z
li-8024519,2025-07-01,207534882002,AmazonS3,InstanceUsage:rds.t3.medium,1.554,2025-07-03T17:00Z,2025-07-03T18:00Z
li-2324396,2025-07-01,800048889374,AmazonEC2,TimedStorage-S3,6.541,2025-07-13T14:00Z,2025-07-13T15:00Z
li-6338993,2025-06-01,795197757316,AmazonS3,InstanceUsage:rds.t3.medium,4.809,2025-06-19T18:00Z,2025-06-19T19:00Z
li-1500940,2025-07-01,635546219001,AmazonEC2,BoxUsage:m6i.xlarge,0.346,2025-07-02T11:00Z,2025-07-02T12:00Z
li-5874983,2025-06-01,686100496499,AmazonEC2,BoxUsage:m6i.xlarge,1.336,2025-06-26T12:00Z,2025-06-26T13:00Z
li-6528735,2025-06-01,589990806008,AmazonEC2,InstanceUsage:rds.t3.medium,8.987,2025-06-28T01:00Z,2025-06-28T02:00Z
li-1099237,2025-06-01,940939881424,AmazonEC2,BoxUsage:m6i.xlarge,9.100,2025-06-19T17:00Z,2025-06-19T18:00Z
li-9056672,2025-07-01,667834693175,AmazonRDS,TimedStorage-S3,9.869,2025-07-16T06:00Z,2025-07-16T07:00Z
li-4929597,2025-07-01,660909604407,AmazonRDS,InstanceUsage:rds.t3.medium,3.550,2025-07-06T07:00Z,2025-07-06T08:00Z
li-5888072,2025-07-01,844177666486,AmazonRDS,TimedStorage-S3,8.339,2025-07-04T16:00Z,2025-07-04T17:00Z
li-3855438,2025-07-01,551127014181,AmazonS3,TimedStorage-S3,9.768,2025-07-13T19:00Z,2025-07-13T20:00Z
li-7715525,2025-07-01,680156214079,AmazonEC2,BoxUsage:m6i.xlarge,1.851,2025-07-04T01:00Z,2025-07-04T02:00Z
li-2797319,2025-07-01,723870228049,AmazonEC2,TimedStorage-S3,1.691,2025-07-01T18:00Z,2025-07-01T19:00Z
li-5827639,2025-07-01,685907894481,AmazonEC2,BoxUsage:m6i.xlarge,0.402,2025-07-03T16:00Z,2025-07-03T17:00Z
li-2870108,2025-07-01,651074674488,AmazonRDS,TimedStorage-S3,1.424,2025-07-07T12:00Z,2025-07-07T13:00Z
li-5425640,2025-07-01,143882294815,AmazonS3,BoxUsage:m6i.xlarge,7.793,2025-07-12T00:00Z,2025-07-12T01:00Z
li-3712369,2025-07-01,822778874908,AmazonEC2,InstanceUsage:rds.t3.medium,2.958,2025-07-10T22:00Z,2025-07-10T23:00Z
li-7295008,2025-06-01,218005382247,AmazonRDS,TimedStorage-S3,3.488,2025-06-30T05:00Z,2025-06-30T06:00Z
li-8800285,2025-07-01,170819099728,AmazonEC2,InstanceUsage:rds.t3.medium,1.907,2025-07-04T15:00Z,2025-07-04T16:00Z
li-5627138,2025-06-01,816384721275,AmazonRDS,TimedStorage-S3,0.335,2025-06-24T05:00Z,2025-06-24T06:00Z
li-5620673,2025-06-01,698556186533,AmazonRDS,TimedStorage-S3,2.883,2025-06-21T18:00Z,2025-06-21T19:00Z
li-6864624,2025-06-01,990133974724,AmazonEC2,BoxUsage:m6i.xlarge,4.651,2025-06-27T01:00Z,2025-06-27T02:00Z
li-8637694,2025-07-01,498686024832,AmazonEC2,BoxUsage:m6i.xlarge,7.608,2025-07-02T09:00Z,2025-07-02T10:00Z
li-5390021,2025-06-01,814029236981,AmazonEC2,InstanceUsage:rds.t3.medium,5.156,2025-06-28T03:00Z,2025-06-28T04:00Z
li-7686809,2025-06-01,463504946470,AmazonEC2,BoxUsage:m6i.xlarge,2.493,2025-06-19T05:00Z,2025-06-19T06:00Z
li-7563200,2025-07-01,357256820565,AmazonEC2,InstanceUsage:rds.t3.medium,8.004,2025-07-14T04:00Z,2025-07-14T05:00Z
li-8815041,2025-07-01,178995046859,AmazonRDS,BoxUsage:m6i.xlarge,4.664,2025-07-10T11:00Z,2025-07-10T12:00Z
li-7955114,2025-07-01,515774563486,AmazonRDS,TimedStorage-S3,7.126,2025-07-06T10:00Z,2025-07-06T11:00Z
li-8064640,2025-07-01,150109576849,AmazonEC2,BoxUsage:m6i.xlarge,9.417,2025-07-10T05:00Z,2025-07-10T06:00Z
li-9549161,2025-06-01,886419870640,AmazonS3,InstanceUsage:rds.t3.medium,6.845,2025-06-23T09:00Z,2025-06-23T10:00Z
li-1490539,2025-07-01,935828531028,AmazonS3,BoxUsage:m6i.xlarge,8.665,2025-07-05T19:00Z,2025-07-05T20:00Z
li-4203532,2025-07-01,520083346822,AmazonS3,TimedStorage-S3,8.916,2025-07-07T08:00Z,2025-07-07T09:00Z
li-6884088,2025-07-01,130301022543,AmazonEC2,InstanceUsage:rds.t3.medium,9.789,2025-07-14T01:00Z,2025-07-14T02:00Z
li-8470716,2025-06-01,475560959934,AmazonS3,InstanceUsage:rds.t3.medium,9.072,2025-06-18T21:00Z,2025-06-18T22:00Z
li-6650293,2025-06-01,686091233797,AmazonEC2,InstanceUsage:rds.t3.medium,7.862,2025-06-18T19:00Z,2025-06-18T20:00Z
li-6464087,2025-07-01,135334209435,AmazonEC2,BoxUsage:m6i.xlarge,3.826,2025-07-17T08:00Z,2025-07-17T09:00Z
li-2581594,2025-06-01,925096904593,AmazonEC2,BoxUsage:m6i.xlarge,6.965,2025-06-26T11:00Z,2025-06-26T12:00Z
li-7525183,2025-07-01,237905173561,AmazonS3,BoxUsage:m6i.xlarge,2.749,2025-07-05T15:00Z,2025-07-05T16:00Z
li-4418820,2025-07-01,918318465800,AmazonRDS,TimedStorage-S3,4.766,2025-07-03T15:00Z,2025-07-03T16:00Z
li-6197823,2025-07-01,837009504933,AmazonS3,TimedStorage-S3,2.759,2025-07-13T11:00Z,2025-07-13T12:00Z
li-6376052,2025-06-01,612515515624,AmazonRDS,InstanceUsage:rds.t3.medium,2.452,2025-06-29T04:00Z,2025-06-29T05:00Z
li-2410103,2025-06-01,165515532101,AmazonEC2,BoxUsage:m6i.xlarge,7.819,2025-06-20T07:00Z,2025-06-20T08:00Z
li-1469874,2025-06-01,749007968652,AmazonS3,InstanceUsage:rds.t3.medium,2.075,2025-06-27T00:00Z,2025-06-27T01:00Z
li-8353252,2025-06-01,942283080955,AmazonEC2,InstanceUsage:rds.t3.medium,7.245,2025-06-25T12:00Z,2025-06-25T13:00Z
li-2619297,2025-06-01,416208453653,AmazonEC2,TimedStorage-S3,5.604,2025-06-30T04:00Z,2025-06-30T05:00Z
li-3745716,2025-07-01,194182248125,AmazonEC2,InstanceUsage:rds.t3.medium,8.119,2025-07-04T17:00Z,2025-07-04T18:00Z
li-9559942,2025-06-01,813428315112,AmazonS3,InstanceUsage:rds.t3.medium,4.399,2025-06-30T08:00Z,2025-06-30T09:00Z
li-8420965,2025-07-01,530794589980,AmazonRDS,BoxUsage:m6i.xlarge,8.869,2025-07-06T14:00Z,2025-07-06T15:00Z
li-4573694,2025-06-01,621927576528,AmazonS3,TimedStorage-S3,5.887,2025-06-22T02:00Z,2025-06-22T03:00Z
li-5501660,2025-06-01,745076900003,AmazonS3,InstanceUsage:rds.t3.medium,4.155,2025-06-29T17:00Z,2025-06-29T18:00Z
li-6708881,2025-06-01,784689672327,AmazonS3,BoxUsage:m6i.xlarge,9.930,2025-06-29T03:00Z,2025-06-29T04:00Z
li-9620013,2025-06-01,938664705404,AmazonRDS,InstanceUsage:rds.t3.medium,5.819,2025-06-23T04:00Z,2025-06-23T05:00Z
li-8559475,2025-06-01,799987530344,AmazonRDS,BoxUsage:m6i.xlarge,3.802,2025-06-23T01:00Z,2025-06-23T02:00Z
li-6411542,2025-07-01,287677742088,AmazonEC2,InstanceUsage:rds.t3.medium,8.046,2025-07-10T04:00Z,2025-07-10T05:00Z
li-5170356,2025-07-01,965979084382,AmazonEC2,InstanceUsage:rds.t3.medium,8.555,2025-07-14T07:00Z,2025-07-14T08:00Z
li-7283255,2025-07-01,251134458508,AmazonS3,TimedStorage-S3,8.738,2025-07-05T00:00Z,2025-07-05T01:00Z
li-8636291,2025-06-01,443572554843,AmazonEC2,TimedStorage-S3,0.393,2025-06-27T07:00Z,2025-06-27T08:00Z
li-9206173,2025-06-01,900186034306,AmazonEC2,InstanceUsage:rds.t3.medium,8.998,2025-06-23T01:00Z,2025-06-23T02:00Z
li-9678297,2025-07-01,784028767029,AmazonS3,TimedStorage-S3,2.050,2025-07-09T20:00Z,2025-07-09T21:00Z
li-2815621,2025-06-01,186154608823,AmazonS3,InstanceUsage:rds.t3.medium,9.379,2025-06-18T14:00Z,2025-06-18T15:00Z
li-9918031,2025-06-01,919379772282,AmazonRDS,TimedStorage-S3,6.103,2025-06-25T17:00Z,2025-06-25T18:00Z
li-8848841,2025-06-01,576022970762,AmazonS3,TimedStorage-S3,6.478,2025-06-29T04:00Z,2025-06-29T05:00Z
li-9862011,2025-07-01,660672170489,AmazonS3,InstanceUsage:rds.t3.medium,2.081,2025-07-06T03:00Z,2025-07-06T04:00Z
li-3554830,2025-07-01,370751116478,AmazonS3,TimedStorage-S3,3.386,2025-07-01T17:00Z,2025-07-01T18:00Z
li-4401546,2025-06-01,270816927015,AmazonEC2,TimedStorage-S3,2.639,2025-06-21T22:00Z,2025-06-21T23:00Z
li-9180424,2025-07-01,369736636217,AmazonRDS,BoxUsage:m6i.xlarge,9.112,2025-07-11T22:00Z,2025-07-11T23:00Z
li-6671893,2025-06-01,130798111151,AmazonS3,TimedStorage-S3,8.636,2025-06-30T06:00Z,2025-06-30T07:00Z
li-3366725,2025-07-01,870294629760,AmazonS3,BoxUsage:m6i.xlarge,1.037,2025-07-09T04:00Z,2025-07-09T05:00Z
li-9935402,2025-07-01,959669990271,AmazonS3,TimedStorage-S3,9.671,2025-07-14T04:00Z,2025-07-14T05:00Z
li-3549547,2025-07-01,635183822338,AmazonS3,BoxUsage:m6i.xlarge,7.167,2025-07-14T04:00Z,2025-07-14T05:00Z
li-6597917,2025-06-01,495348274019,AmazonEC2,BoxUsage:m6i.xlarge,4.996,2025-06-18T06:00Z,2025-06-18T07:00Z
li-5535340,2025-06-01,736865632899,AmazonS3,InstanceUsage:rds.t3.medium,8.049,2025-06-21T22:00Z,2025-06-21T23:00Z
li-1523073,2025-06-01,221208393092,AmazonS3,BoxUsage:m6i.xlarge,1.507,2025-06-19T15:00Z,2025-06-19T16:00Z
li-3957348,2025-07-01,302594943248,AmazonEC2,InstanceUsage:rds.t3.medium,4.264,2025-07-01T11:00Z,2025-07-01T12:00Z
li-7284245,2025-07-01,991237893764,AmazonEC2,TimedStorage-S3,2.242,2025-07-02T19:00Z,2025-07-02T20:00Z
li-8114581,2025-07-01,981721371684,AmazonEC2,InstanceUsage:rds.t3.medium,9.831,2025-07-01T11:00Z,2025-07-01T12:00Z
li-8066165,2025-06-01,166261379956,AmazonEC2,InstanceUsage:rds.t3.medium,6.648,2025-06-30T06:00Z,2025-06-30T07:00Z
li-4415568,2025-06-01,722474560919,AmazonEC2,BoxUsage:m6i.xlarge,1.284,2025-06-28T12:00Z,2025-06-28T13:00Z
li-8880935,2025-06-01,462479832287,AmazonRDS,TimedStorage-S3,1.729,2025-06-20T18:00Z,2025-06-20T19:00Z
li-7090356,2025-06-01,177727066935,AmazonRDS,TimedStorage-S3,8.153,2025-06-22T21:00Z,2025-06-22T22:00Z
li-8748644,2025-07-01,217330832290,AmazonEC2,InstanceUsage:rds.t3.medium,3.559,2025-07-03T03:00Z,2025-07-03T04:00Z
li-7744078,2025-06-01,455020950662,AmazonS3,InstanceUsage:rds.t3.medium,1.629,2025-06-28T07:00Z,2025-06-28T08:00Z
li-6769716,2025-06-01,294324881127,AmazonRDS,BoxUsage:m6i.xlarge,4.683,2025-06-25T11:00Z,2025-06-25T12:00Z
li-4208713,2025-06-01,180548387832,AmazonEC2,BoxUsage:m6i.xlarge,8.399,2025-06-20T04:00Z,2025-06-20T05:00Z
li-3921696,2025-07-01,643322561486,AmazonEC2,BoxUsage:m6i.xlarge,5.290,2025-07-17T01:00Z,2025-07-17T02:00Z
li-4585406,2025-06-01,603260349663,AmazonEC2,InstanceUsage:rds.t3.medium,7.229,2025-06-26T19:00Z,2025-06-26T20:00Z
li-9223881,2025-07-01,432510956362,AmazonEC2,BoxUsage:m6i.xlarge,5.753,2025-07-13T20:00Z,2025-07-13T21:00Z
li-6433891,2025-07-01,953766691818,AmazonRDS,TimedStorage-S3,4.760,2025-07-03T11:00Z,2025-07-03T12:00Z
li-6464305,2025-07-01,872478181178,AmazonS3,InstanceUsage:rds.t3.medium,7.168,2025-07-04T11:00Z,2025-07-04T12:00Z
li-8200578,2025-06-01,816295361052,AmazonEC2,TimedStorage-S3,9.736,2025-06-30T17:00Z,2025-06-30T18:00Z
li-5679051,2025-07-01,747731004397,AmazonS3,TimedStorage-S3,5.664,2025-07-14T15:00Z,2025-07-14T16:00Z
li-2658026,2025-07-01,675668929597,AmazonS3,InstanceUsage:rds.t3.medium,3.462,2025-07-12T11:00Z,2025-07-12T12:00Z
li-7785851,2025-07-01,287854775932,AmazonEC2,BoxUsage:m6i.xlarge,3.863,2025-07-05T01:00Z,2025-07-05T02:00Z
li-9565254,2025-06-01,403092306881,AmazonRDS,BoxUsage:m6i.xlarge,1.588,2025-06-26T21:00Z,2025-06-26T22:00Z
li-3090869,2025-06-01,283505206205,AmazonS3,BoxUsage:m6i.xlarge,7.313,2025-06-22T20:00Z,2025-06-22T21:00Z
li-7981891,2025-06-01,552461130507,AmazonEC2,TimedStorage-S3,2.077,2025-06-23T05:00Z,2025-06-23T06:00Z
li-1888800,2025-06-01,100884564769,AmazonEC2,TimedStorage-S3,7.854,2025-06-24T10:00Z,2025-06-24T11:00Z
li-9852889,2025-07-01,143473436310,AmazonEC2,InstanceUsage:rds.t3.medium,9.526,2025-07-08T02:00Z,2025-07-08T03:00Z
li-8877634,2025-07-01,412388369414,AmazonEC2,InstanceUsage:rds.t3.medium,1.312,2025-07-15T21:00Z,2025-07-15T22:00Z
li-9780233,2025-07-01,716254677689,AmazonS3,InstanceUsage:rds.t3.medium,1.958,2025-07-10T09:00Z,2025-07-10T10:00Z
li-3534667,2025-06-01,426354014442,AmazonEC2,BoxUsage:m6i.xlarge,4.627,2025-06-18T22:00Z,2025-06-18T23:00Z
li-7918114,2025-06-01,335487588749,AmazonS3,BoxUsage:m6i.xlarge,1.777,2025-06-19T12:00Z,2025-06-19T13:00Z
li-3055918,2025-07-01,205457619741,AmazonS3,BoxUsage:m6i.xlarge,1.070,2025-07-09T04:00Z,2025-07-09T05:00Z
li-8449256,2025-07-01,656567511749,AmazonEC2,InstanceUsage:rds.t3.medium,9.317,2025-07-05T00:00Z,2025-07-05T01:00Z
li-5985938,2025-06-01,341655339889,AmazonEC2,BoxUsage:m6i.xlarge,5.509,2025-06-28T02:00Z,2025-06-28T03:00Z
li-7820093,2025-06-01,644238302682,AmazonRDS,TimedStorage-S3,1.388,2025-06-29T16:00Z,2025-06-29T17:00Z
li-1970385,2025-06-01,461569467506,AmazonS3,BoxUsage:m6i.xlarge,7.671,2025-06-25T00:00Z,2025-06-25T01:00Z
li-1496940,2025-07-01,950526484827,AmazonRDS,BoxUsage:m6i.xlarge,9.338,2025-07-15T03:00Z,2025-07-15T04:00Z
li-3811846,2025-07-01,876184239302,AmazonEC2,TimedStorage-S3,9.522,2025-07-15T00:00Z,2025-07-15T01:00Z
li-6313044,2025-06-01,523266387821,AmazonRDS,BoxUsage:m6i.xlarge,5.604,2025-06-24T02:00Z,2025-06-24T03:00Z
li-1751436,2025-06-01,485237744147,AmazonRDS,TimedStorage-S3,2.965,2025-06-26T09:00Z,2025-06-26T10:00Z
li-4214335,2025-06-01,751325152955,AmazonS3,BoxUsage:m6i.xlarge,8.692,2025-06-19T20:00Z,2025-06-19T21:00Z
li-7813518,2025-06-01,236341611319,AmazonRDS,BoxUsage:m6i.xlarge,5.456,2025-06-25T00:00Z,2025-06-25T01:00Z
li-5620052,2025-06-01,828852718881,AmazonS3,TimedStorage-S3,5.006,2025-06-21T22:00Z,2025-06-21T23:00Z
li-1776235,2025-06-01,472284153971,AmazonEC2,BoxUsage:m6i.xlarge,8.294,2025-06-25T07:00Z,2025-06-25T08:00Z
li-8096771,2025-07-01,398476681283,AmazonEC2,InstanceUsage:rds.t3.medium,0.944,2025-07-02T02:00Z,2025-07-02T03:00Z
li-5298942,2025-07-01,499298452587,AmazonEC2,BoxUsage:m6i.xlarge,4.355,2025-07-01T22:00Z,2025-07-01T23:00Z
li-5822778,2025-07-01,678812407186,AmazonS3,TimedStorage-S3,2.302,2025-07-17T03:00Z,2025-07-17T04:00Z
li-3886086,2025-07-01,252734357643,AmazonS3,InstanceUsage:rds.t3.medium,2.695,2025-07-01T08:00Z,2025-07-01T09:00Z
li-1103731,2025-06-01,529390254756,AmazonS3,InstanceUsage:rds.t3.medium,8.285,2025-06-25T06:00Z,2025-06-25T07:00Z
li-6414251,2025-06-01,690705570606,AmazonEC2,TimedStorage-S3,3.728,2025-06-23T20:00Z,2025-06-23T21:00Z
li-7361454,2025-07-01,435093954960,AmazonEC2,InstanceUsage:rds.t3.medium,2.887,2025-07-14T10:00Z,2025-07-14T11:00Z
li-8916550,2025-06-01,726350392462,AmazonRDS,InstanceUsage:rds.t3.medium,7.323,2025-06-22T13:00Z,2025-06-22T14:00Z
li-8511208,2025-07-01,563909485186,AmazonS3,TimedStorage-S3,3.583,2025-07-10T17:00Z,2025-07-10T18:00Z
li-3704562,2025-06-01,671641105416,AmazonEC2,InstanceUsage:rds.t3.medium,8.859,2025-06-18T02:00Z,2025-06-18T03:00Z
li-4734194,2025-06-01,837551252230,AmazonRDS,InstanceUsage:rds.t3.medium,3.722,2025-06-25T17:00Z,2025-06-25T18:00Z
li-6773456,2025-06-01,652499715220,AmazonRDS,BoxUsage:m6i.xlarge,5.002,2025-06-28T09:00Z,2025-06-28T10:00Z
li-8914956,2025-06-01,495078867911,AmazonS3,BoxUsage:m6i.xlarge,9.827,2025-06-23T00:00Z,2025-06-23T01:00Z
li-7638534,2025-07-01,322350444644,AmazonS3,InstanceUsage:rds.t3.medium,6.122,2025-07-14T04:00Z,2025-07-14T05:00Z
li-9991945,2025-07-01,730740687333,AmazonEC2,InstanceUsage:rds.t3.medium,7.358,2025-07-02T08:00Z,2025-07-02T09:00Z
li-5441749,2025-06-01,287599921862,AmazonRDS,TimedStorage-S3,6.401,2025-06-29T17:00Z,2025-06-29T18:00Z
li-3472881,2025-07-01,889808530672,AmazonRDS,BoxUsage:m6i.xlarge,6.381,2025-07-01T13:00Z,2025-07-01T14:00Z
li-3804338,2025-07-01,310013668461,AmazonS3,BoxUsage:m6i.xlarge,5.708,2025-07-15T12:00Z,2025-07-15T13:00Z
li-8833256,2025-07-01,553443613786,AmazonEC2,TimedStorage-S3,3.518,2025-07-07T17:00Z,2025-07-07T18:00Z
li-2377156,2025-07-01,564108103320,AmazonS3,TimedStorage-S3,1.786,2025-07-06T17:00Z,2025-07-06T18:00Z
li-1271146,2025-06-01,601248491491,AmazonRDS,InstanceUsage:rds.t3.medium,1.888,2025-06-25T21:00Z,2025-06-25T22:00Z
li-2690937,2025-07-01,431417370371,AmazonEC2,BoxUsage:m6i.xlarge,0.283,2025-07-06T18:00Z,2025-07-06T19:00Z
li-3851852,2025-07-01,333707754081,AmazonEC2,TimedStorage-S3,5.349,2025-07-09T08:00Z,2025-07-09T09:00Z
li-1082202,2025-06-01,334549875533,AmazonRDS,BoxUsage:m6i.xlarge,1.408,2025-06-27T03:00Z,2025-06-27T04:00Z
li-1067282,2025-07-01,785109320548,AmazonS3,BoxUsage:m6i.xlarge,5.543,2025-07-10T07:00Z,2025-07-10T08:00Z
li-3637348,2025-07-01,532039763939,AmazonEC2,TimedStorage-S3,1.167,2025-07-08T22:00Z,2025-07-08T23:00Z
li-2463321,2025-06-01,766141814914,AmazonEC2,InstanceUsage:rds.t3.medium,4.237,2025-06-19T22:00Z,2025-06-19T23:00Z
li-7308495,2025-07-01,708613049954,AmazonEC2,BoxUsage:m6i.xlarge,4.127,2025-07-03T15:00Z,2025-07-03T16:00Z
